,territory_id,min_time_to_hub,municipal_district_name,accessibility_category,year,period,okved_name,okved_letter,value
1314,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Операции с недвижимостью,L,64492.1
1315,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Научная и проф. деятельность,M,81383.8
1316,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Финансы и страхование,K,79421.0
1317,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Услуги ЖКХ,D,95418.0
1318,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Образование,P,88288.0
1319,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Прочие услуги,S,
1320,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Сельское хозяйство,A,
1321,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Строительство,F,
1322,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Торговля,G,95507.3
1323,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-июнь,Транспортировка и хранение,H,
1324,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Водоснабжение,E,
1325,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Все отрасли,0,93247.6
1326,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Гос. управление и военн. безопасность,O,106722.2
1327,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Административная деятельность,N,
1328,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Здравоохранение,Q,91953.6
1329,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,ИТ и связь,J,77471.4
1330,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Спорт и досуг,R,89099.9
1331,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Гостиницы и общепит,I,53843.8
1332,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Операции с недвижимостью,L,
1333,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Научная и проф. деятельность,M,79494.8
1334,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Финансы и страхование,K,74200.1
1335,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Услуги ЖКХ,D,93394.4
1336,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Образование,P,81759.6
1337,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Прочие услуги,S,
1338,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Сельское хозяйство,A,
1339,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Строительство,F,
1340,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Торговля,G,
1341,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-март,Транспортировка и хранение,H,
1342,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Водоснабжение,E,
1343,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Все отрасли,0,94479.2
1344,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Гос. управление и военн. безопасность,O,106427.1
1345,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Административная деятельность,N,
1346,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Здравоохранение,Q,92586.6
1347,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,ИТ и связь,J,83458.6
1348,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Спорт и досуг,R,88678.3
1349,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Гостиницы и общепит,I,54985.7
1350,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Операции с недвижимостью,L,64206.2
1351,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Научная и проф. деятельность,M,81089.9
1352,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Финансы и страхование,K,82063.5
1353,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Услуги ЖКХ,D,96471.9
1354,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Образование,P,85189.4
1355,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Прочие услуги,S,
1356,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Сельское хозяйство,A,
1357,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Строительство,F,
1358,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Торговля,G,95635.4
1359,1954,2.888,городской округ Александровск-Сахалинский район,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Транспортировка и хранение,H,
1360,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Водоснабжение,E,64549.1
1361,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Все отрасли,0,164427.7
1362,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Гос. управление и военн. безопасность,O,143390.5
1363,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Административная деятельность,N,61931.1
1364,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Здравоохранение,Q,106383.5
1365,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,ИТ и связь,J,97649.8
1366,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Спорт и досуг,R,89445.1
1367,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Гостиницы и общепит,I,58957.6
1368,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Операции с недвижимостью,L,83307.3
1369,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Научная и проф. деятельность,M,161313.3
1370,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Финансы и страхование,K,127434.5
1371,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Услуги ЖКХ,D,105620.7
1372,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Обрабатывающие производства,C,102637.7
1373,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Образование,P,87482.6
1374,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Прочие услуги,S,92865.3
1375,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Сельское хозяйство,A,369552.7
1376,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Строительство,F,115510.1
1377,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Торговля,G,116702.9
1378,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Транспортировка и хранение,H,157373.4
1379,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Водоснабжение,E,65399.9
1380,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Все отрасли,0,161902.7
1381,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Гос. управление и военн. безопасность,O,135430.8
1382,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Административная деятельность,N,60946.7
1383,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Здравоохранение,Q,108076.3
1384,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,ИТ и связь,J,98677.9
1385,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Спорт и досуг,R,87768.1
1386,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Гостиницы и общепит,I,58415.4
1387,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Операции с недвижимостью,L,74514.1
1388,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Научная и проф. деятельность,M,130062.5
1389,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Финансы и страхование,K,347508.2
1390,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Услуги ЖКХ,D,104734.2
1391,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Обрабатывающие производства,C,94612.4
1392,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Образование,P,86932.7
1393,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Прочие услуги,S,89463.4
1394,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Сельское хозяйство,A,412872.7
1395,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Строительство,F,102631.7
1396,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Торговля,G,112526.8
1397,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-июнь,Транспортировка и хранение,H,163770.8
1398,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Водоснабжение,E,62969.4
1399,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Все отрасли,0,159833.7
1400,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Гос. управление и военн. безопасность,O,101533.8
1401,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Административная деятельность,N,66239.4
1402,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Здравоохранение,Q,104902.8
1403,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,ИТ и связь,J,92189.3
1404,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Спорт и досуг,R,85801.5
1405,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Гостиницы и общепит,I,58381.8
1406,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Операции с недвижимостью,L,67632.8
1407,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Научная и проф. деятельность,M,116419.3
1408,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Финансы и страхование,K,337319.8
1409,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Услуги ЖКХ,D,108697.1
1410,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Обрабатывающие производства,C,86373.1
1411,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Образование,P,86121.2
1412,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Прочие услуги,S,84846.3
1413,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Сельское хозяйство,A,482143.3
1414,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Строительство,F,92688.5
1415,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Торговля,G,117529.4
1416,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-март,Транспортировка и хранение,H,157109.7
1417,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Водоснабжение,E,64358.6
1418,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Все отрасли,0,163259.4
1419,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Гос. управление и военн. безопасность,O,133426.6
1420,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Административная деятельность,N,60324.5
1421,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Здравоохранение,Q,114532.1
1422,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,ИТ и связь,J,97385.1
1423,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Спорт и досуг,R,89789.6
1424,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Гостиницы и общепит,I,58521.5
1425,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Операции с недвижимостью,L,79935.4
1426,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Научная и проф. деятельность,M,142265.1
1427,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Финансы и страхование,K,342126.8
1428,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Услуги ЖКХ,D,102743.9
1429,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Обрабатывающие производства,C,100284.6
1430,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Образование,P,87596.1
1431,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Прочие услуги,S,89483.8
1432,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Сельское хозяйство,A,391771.0
1433,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Строительство,F,108616.7
1434,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Торговля,G,111115.2
1435,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2023,январь-сентябрь,Транспортировка и хранение,H,160464.4
1436,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Водоснабжение,E,95779.1
1437,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Все отрасли,0,192734.4
1438,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Гос. управление и военн. безопасность,O,163084.6
1439,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Административная деятельность,N,90345.6
1440,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Здравоохранение,Q,125447.5
1441,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,ИТ и связь,J,125500.7
1442,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Спорт и досуг,R,102231.3
1443,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Гостиницы и общепит,I,77603.4
1444,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Операции с недвижимостью,L,108342.2
1445,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Научная и проф. деятельность,M,224649.9
1446,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Финансы и страхование,K,130732.1
1447,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Услуги ЖКХ,D,123814.6
1448,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Обрабатывающие производства,C,87118.6
1449,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Образование,P,103295.1
1450,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Прочие услуги,S,
1451,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Сельское хозяйство,A,359994.9
1452,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Строительство,F,132926.8
1453,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Торговля,G,154250.6
1454,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-декабрь,Транспортировка и хранение,H,172358.1
1455,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Водоснабжение,E,93021.4
1456,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Все отрасли,0,189005.0
1457,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Гос. управление и военн. безопасность,O,156974.7
1458,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Административная деятельность,N,75227.1
1459,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Здравоохранение,Q,125946.0
1460,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,ИТ и связь,J,121713.5
1461,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Спорт и досуг,R,95200.0
1462,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Гостиницы и общепит,I,76263.5
1463,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Операции с недвижимостью,L,124084.4
1464,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Научная и проф. деятельность,M,217218.6
1465,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Финансы и страхование,K,107759.5
1466,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Услуги ЖКХ,D,129830.3
1467,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Обрабатывающие производства,C,
1468,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Образование,P,102136.8
1469,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Прочие услуги,S,
1470,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Сельское хозяйство,A,371984.8
1471,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Строительство,F,122152.1
1472,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Торговля,G,133850.5
1473,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-июнь,Транспортировка и хранение,H,172595.0
1474,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Водоснабжение,E,91094.2
1475,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Все отрасли,0,190907.8
1476,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Гос. управление и военн. безопасность,O,147832.1
1477,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Административная деятельность,N,73357.9
1478,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Здравоохранение,Q,122212.5
1479,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,ИТ и связь,J,112224.4
1480,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Спорт и досуг,R,96022.5
1481,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Гостиницы и общепит,I,75990.5
1482,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Операции с недвижимостью,L,158583.4
1483,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Научная и проф. деятельность,M,210685.4
1484,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Финансы и страхование,K,102109.0
1485,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Услуги ЖКХ,D,138337.2
1486,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Обрабатывающие производства,C,
1487,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Образование,P,100244.4
1488,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Прочие услуги,S,
1489,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Сельское хозяйство,A,405685.7
1490,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Строительство,F,117923.0
1491,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Торговля,G,132893.0
1492,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-март,Транспортировка и хранение,H,164391.9
1493,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Водоснабжение,E,93783.9
1494,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Все отрасли,0,189364.7
1495,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Гос. управление и военн. безопасность,O,154332.5
1496,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Административная деятельность,N,79907.6
1497,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Здравоохранение,Q,127573.8
1498,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,ИТ и связь,J,118369.7
1499,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Спорт и досуг,R,98775.5
1500,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Гостиницы и общепит,I,76434.0
1501,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Операции с недвижимостью,L,116551.7
1502,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Научная и проф. деятельность,M,217063.7
1503,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Финансы и страхование,K,116755.2
1504,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Услуги ЖКХ,D,124330.9
1505,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Обрабатывающие производства,C,
1506,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Образование,P,101975.1
1507,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Прочие услуги,S,
1508,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Сельское хозяйство,A,360837.0
1509,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Строительство,F,127476.1
1510,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Торговля,G,145640.7
1511,1961,3.076,городской округ Ногликский,Низкая доступность (2.5-4 часа),2024,январь-сентябрь,Транспортировка и хранение,H,172848.9
1512,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Водоснабжение,E,93411.4
1513,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Все отрасли,0,81758.7
1514,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Гос. управление и военн. безопасность,O,94116.8
1515,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Административная деятельность,N,79337.8
1516,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Здравоохранение,Q,87697.3
1517,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,ИТ и связь,J,74091.2
1518,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Спорт и досуг,R,78478.8
1519,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Гостиницы и общепит,I,47845.5
1520,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Операции с недвижимостью,L,50512.4
1521,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Научная и проф. деятельность,M,97161.6
1522,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Финансы и страхование,K,108159.4
1523,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Услуги ЖКХ,D,91249.6
1524,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Обрабатывающие производства,C,36969.8
1525,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Образование,P,78427.2
1526,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Сельское хозяйство,A,
1527,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Строительство,F,77570.7
1528,1959,3.276923076923077,городской округ Макаровский,Низкая доступность (2.5-4 часа),2023,январь-декабрь,Торговля,G,117650.0
